Group,site,species,intercept,slope,Persistence,Mean,Median,RA,Pcat,rare
Plants,JornadaGW,CRYP1,0.013094483,-49.93591872,0.543859649,0.643505263,0.002,0.00807415,P,R
Plants,JornadaGW,ERLE,0.059753614,-36.76149925,0.080701754,0.91194386,0,0.003499614,P,R
Plants,JornadaGW,MILI,0.046851015,-35.82018067,0.119298246,1.051259649,0,0.00348674,P,R
Plants,JornadaGW,SPOR1,-0.07716471,-33.10735467,0.080701754,0.075354386,0,0.000337264,N,R
Plants,JornadaGW,PLPA,0.067626936,-30.73725988,0.235087719,3.990252632,0,0.013320418,P,R
Plants,JornadaGW,ARNE,-0.005083061,-30.62777437,0.024561404,0.008673684,0,4.19E-05,N,R
Plants,JornadaGW,DIWI,-0.018290766,-25.33010453,0.21754386,0.697775439,0,0.007055628,N,R
Plants,JornadaGW,ARTE,0.023701512,-23.00012894,0.038596491,0.196687719,0,0.000725283,P,R
Plants,JornadaGW,LEPI1,-0.466966518,-12.56355122,0.133333333,0.077631579,0,0.000281277,N,R
Plants,JornadaGW,ARWR,-0.002623159,-10.56859694,0.150877193,0.660287719,0,0.00414363,N,R
Plants,JornadaGW,MUPO,0.086258659,-6.192259266,0.238596491,4.901322807,0,0.020492353,P,R
Plants,JornadaGW,SPVEG,-0.097770572,-1.892681625,0.178947368,1.336508772,0,0.010151949,N,R
Plants,JornadaGW,BOER,0.794479734,-0.618141454,1,169.3127263,157.729,0.85857105,P,C
Plants,JornadaGW,SELE,0.104489977,6.325984823,0.010526316,0.089147368,0,0.000310705,N,R
Plants,JornadaGW,SPIN,0.010414862,190.4145599,0.042105263,0.003221053,0,1.64E-05,N,R
Plants,JornadaGW,PHCO,0.000339362,3853.429657,0.052631579,0.017084211,0,6.56E-05,N,R
Plants,JornadaGW,XASA,NA,NA,0.003508772,3.16E-05,0,3.28E-08,N,R
Plants,JornadaGW,UKGS1,NA,NA,0.003508772,1.05E-05,0,4.57E-08,N,R
Plants,JornadaGW,ERIA1,NA,NA,0.003508772,2.46E-05,0,4.95E-08,N,R
Plants,JornadaGW,PSDL1,NA,NA,0.003508772,3.51E-05,0,7.92E-08,N,R
Plants,JornadaGW,SPHA1,NA,NA,0.010526316,1.40E-05,0,8.73E-08,N,R
Plants,JornadaGW,COCO,NA,NA,0.003508772,2.81E-05,0,1.61E-07,N,R
Plants,JornadaGW,HODR,NA,NA,0.007017544,6.67E-05,0,1.67E-07,N,R
Plants,JornadaGW,GILI2,NA,NA,0.007017544,8.77E-05,0,1.95E-07,N,R
Plants,JornadaGW,OENA1,NA,NA,0.007017544,6.67E-05,0,3.55E-07,N,R
Plants,JornadaGW,PAIN,NA,NA,0.003508772,0.000150877,0,3.67E-07,N,R
Plants,JornadaGW,SPCC,NA,NA,0.003508772,7.37E-05,0,4.07E-07,N,R
Plants,JornadaGW,POPA,NA,NA,0.010526316,0.000122807,0,5.18E-07,N,R
Plants,JornadaGW,SOOL,NA,NA,0.003508772,0.000108772,0,6.00E-07,N,R
Plants,JornadaGW,MAPI,NA,NA,0.003508772,4.91E-05,0,6.05E-07,N,R
Plants,JornadaGW,IPLO,NA,NA,0.003508772,4.56E-05,0,6.72E-07,N,R
Plants,JornadaGW,PLMU,NA,NA,0.007017544,0.000133333,0,8.15E-07,N,R
Plants,JornadaGW,CABA,NA,NA,0.010526316,3.51E-05,0,1.02E-06,N,R
Plants,JornadaGW,EUMC,NA,NA,0.007017544,0.000357895,0,1.09E-06,N,R
Plants,JornadaGW,LESQ1,NA,NA,0.01754386,0.000207018,0,1.15E-06,N,R
Plants,JornadaGW,SPSA,NA,NA,0.003508772,0.000473684,0,1.29E-06,N,R
Plants,JornadaGW,CRAN,NA,NA,0.003508772,4.56E-05,0,1.29E-06,N,R
Plants,JornadaGW,OENO1,NA,NA,0.021052632,0.000305263,0,1.58E-06,N,R
Plants,JornadaGW,ARGL,NA,NA,0.003508772,0.000477193,0,2.04E-06,N,R
Plants,JornadaGW,DRCU,NA,NA,0.024561404,0.000438596,0,2.11E-06,N,R
Plants,JornadaGW,CHCO,NA,NA,0.031578947,0.000607018,0,2.33E-06,N,R
Plants,JornadaGW,CHIN,NA,NA,0.049122807,0.000968421,0,3.37E-06,N,R
Plants,JornadaGW,LIVE,NA,NA,0.024561404,0.000677193,0,3.79E-06,N,R
Plants,JornadaGW,GAPI,NA,NA,0.010526316,0.000550877,0,3.89E-06,N,R
Plants,JornadaGW,LEFE,NA,NA,0.010526316,0.000382456,0,4.83E-06,N,R
Plants,JornadaGW,ARPA,NA,NA,0.007017544,0.000512281,0,5.12E-06,N,R
Plants,JornadaGW,DAWR,NA,NA,0.003508772,0.001645614,0,5.49E-06,N,R
Plants,JornadaGW,ERTR,NA,NA,0.063157895,0.000768421,0,6.16E-06,N,R
Plants,JornadaGW,ASTE1,NA,NA,0.021052632,0.000659649,0,6.36E-06,N,R
Plants,JornadaGW,ARPU,NA,NA,0.010526316,0.00382807,0,9.12E-06,N,R
Plants,JornadaGW,MEPU,NA,NA,0.052631579,0.003459649,0,1.40E-05,N,R
Plants,JornadaGW,GIFL,NA,NA,0.01754386,0.005175439,0,1.41E-05,N,R
Plants,JornadaGW,STEX,NA,NA,0.059649123,0.01002807,0,2.25E-05,N,R
Plants,JornadaGW,OEAL,NA,NA,0.063157895,0.006263158,0,2.80E-05,N,R
Plants,JornadaGW,LARE,NA,NA,0.007017544,0.007701754,0,2.95E-05,N,R
Plants,JornadaGW,ERAN,NA,NA,0.052631579,0.003585965,0,3.11E-05,N,R
Plants,JornadaGW,VEWR,NA,NA,0.010526316,0.005589474,0,3.13E-05,N,R
Plants,JornadaGW,LEGO,NA,NA,0.024561404,0.00565614,0,3.15E-05,N,R
Plants,JornadaGW,GILI1,NA,NA,0.087719298,0.011242105,0,3.46E-05,N,R
Plants,JornadaGW,PENA,NA,NA,0.070175439,0.007007018,0,3.96E-05,N,R
Plants,JornadaGW,MEAL,NA,NA,0.056140351,0.012070175,0,4.00E-05,N,R
Plants,JornadaGW,ARLO,NA,NA,0.021052632,0.010084211,0,4.71E-05,N,R
Plants,JornadaGW,ARHA,NA,NA,0.007017544,0.007129825,0,4.74E-05,N,R
Plants,JornadaGW,UKGR1,NA,NA,0.01754386,0.014322807,0,5.28E-05,N,R
Plants,JornadaGW,VUOC,NA,NA,0.014035088,0.035508772,0,6.28E-05,N,R
Plants,JornadaGW,CRMI,NA,NA,0.143859649,0.012494737,0,6.78E-05,N,R
Plants,JornadaGW,ASTR1,NA,NA,0.038596491,0.007757895,0,7.73E-05,N,R
Plants,JornadaGW,STPA,NA,NA,0.010526316,0.035087719,0,8.09E-05,N,R
Plants,JornadaGW,LEER,NA,NA,0.028070175,0.02554386,0,0.000132447,N,R
Plants,JornadaGW,ENDE,NA,NA,0.014035088,0.015129825,0,0.000175009,N,R
Plants,JornadaGW,OEPR,NA,NA,0.140350877,0.023638596,0,0.000178022,N,R
Plants,JornadaGW,SCAR,NA,NA,0.052631579,0.057540351,0,0.000268482,N,R
Plants,JornadaGW,EVNU,NA,NA,0.007017544,0.040350877,0,0.000274803,N,R
Plants,JornadaGW,LIBI,NA,NA,0.119298246,0.099350877,0,0.000313789,N,R
Plants,JornadaGW,ASWO,NA,NA,0.007017544,0.024645614,0,0.000330453,N,R
Plants,JornadaGW,RANE,NA,NA,0.073684211,0.104873684,0,0.000384463,N,R
Plants,JornadaGW,CRPT,NA,NA,0.038596491,0.144617544,0,0.000420077,N,R
Plants,JornadaGW,CACH,NA,NA,0.031578947,0.176431579,0,0.000492792,N,R
Plants,JornadaGW,HYFL,NA,NA,0.042105263,0.048421053,0,0.000518862,N,R
Plants,JornadaGW,CAWR,NA,NA,0.084210526,0.199789474,0,0.000750596,N,R
Plants,JornadaGW,EUAL,NA,NA,0.003508772,1.95797193,0,0.002136934,N,R
Plants,JornadaGW,CRCR,NA,NA,0.031578947,10.61597895,0,0.015827864,N,R
Plants,JornadaMS,ERAB,0.003966487,-688.5642845,0.142857143,0.036378571,0,0.00062411,P,R
Plants,JornadaMS,CAJA,0.00984514,-86.48788102,0.046428571,0.039985714,0,0.00325964,P,R
Plants,JornadaMS,XASA,0.050726001,-67.98065157,0.021428571,0.082164286,0,0.004714288,P,R
Plants,JornadaMS,NAHI,0.08170412,-55.34875419,0.153571429,3.453135714,0,0.003920521,P,R
Plants,JornadaMS,CRMI,0.07478105,-54.38508946,0.135714286,0.301417857,0,0.002988137,P,R
Plants,JornadaMS,TECO,0.003024273,-22.04061182,0.042857143,0.037564286,0,0.002555261,P,R
Plants,JornadaMS,HOGL,0.073221112,-20.0213711,0.032142857,0.028592857,0,0.001762634,P,R
Plants,JornadaMS,SOEL,0.085384789,-16.9401317,0.039285714,0.094892857,0,0.00204571,P,R
Plants,JornadaMS,LIVE,0.171024788,-7.469414413,0.185714286,0.31375,0,0.012103995,P,R
Plants,JornadaMS,SAKA,0.118323361,-7.021064936,0.328571429,0.449996429,0,0.009780595,P,R
Plants,JornadaMS,DIWI,1.178092311,-4.054337391,0.25,92.36243571,0,0.066611694,N,R
Plants,JornadaMS,EUAL,0.055052838,-3.78656416,0.417857143,1.390235714,0,0.035492608,P,R
Plants,JornadaMS,ARIS1,0.350927213,-2.566040343,0.142857143,0.581317857,0,0.021108263,P,R
Plants,JornadaMS,SPVEG,0.143669044,-2.086860192,0.242857143,1.396067857,0,0.027792643,P,R
Plants,JornadaMS,DEPI,1.038365505,-1.760930506,0.371428571,12.09701786,0,0.154514526,N,R
Plants,JornadaMS,ARNE,1.203280859,-1.463323627,0.05,0.687607143,0,0.007841403,N,R
Plants,JornadaMS,ERRO,0.979733569,-0.762384849,0.189285714,0.391267857,0,0.009723495,P,R
Plants,JornadaMS,MUPO,0.854259672,-0.447254962,0.289285714,27.15127143,0,0.193742916,P,R
Plants,JornadaMS,ERPU,0.514755036,-0.350154232,0.264285714,5.30965,0,0.096531212,P,R
Plants,JornadaMS,SPOR1,10.38347558,0.187186667,0.310714286,12.47614286,0,0.040266875,N,R
Plants,JornadaMS,DAPU,0.483762804,0.664193704,0.360714286,2.878739286,0,0.08578318,N,R
Plants,JornadaMS,ARWR,0.585356965,1.243635316,0.092857143,1.336928571,0,0.018833399,N,R
Plants,JornadaMS,CABA,0.454236778,1.398451763,0.325,0.960760714,0,0.085977054,N,R
Plants,JornadaMS,XASP1,0.082923066,1.538554635,0.071428571,1.614882143,0,0.034451587,N,R
Plants,JornadaMS,SPSU,0.452933256,2.523690502,0.117857143,0.101517857,0,0.030666615,N,R
Plants,JornadaMS,BAMU,-0.181990817,10.15916692,0.282142857,2.7092,0,0.007648802,N,R
Plants,JornadaMS,SELE,0.146706214,18.57275836,0.092857143,1.748610714,0,0.013875117,N,R
Plants,JornadaMS,PORT1,NA,NA,0.003571429,1.43E-05,0,5.76E-09,N,R
Plants,JornadaMS,UKFO8,NA,NA,0.007142857,0.000375,0,1.86E-07,N,R
Plants,JornadaMS,PECT1,NA,NA,0.014285714,0.000767857,0,2.16E-07,N,R
Plants,JornadaMS,APRA,NA,NA,0.003571429,3.57E-06,0,2.28E-07,N,R
Plants,JornadaMS,LESQ1,NA,NA,0.003571429,1.07E-05,0,3.42E-07,N,R
Plants,JornadaMS,UKGS1,NA,NA,0.007142857,0.000139286,0,4.33E-07,N,R
Plants,JornadaMS,MACH1,NA,NA,0.003571429,1.79E-05,0,7.19E-07,N,R
Plants,JornadaMS,ERDV,NA,NA,0.003571429,0.000117857,0,7.36E-07,N,R
Plants,JornadaMS,SCAR,NA,NA,0.007142857,0.001607143,0,7.38E-07,N,R
Plants,JornadaMS,HEHU,NA,NA,0.003571429,0.001475,0,9.79E-07,N,R
Plants,JornadaMS,LEGO,NA,NA,0.003571429,3.57E-06,0,1.27E-06,N,R
Plants,JornadaMS,ASTE,NA,NA,0.003571429,0.000114286,0,1.66E-06,N,R
Plants,JornadaMS,COCO,NA,NA,0.003571429,0.001,0,1.71E-06,N,R
Plants,JornadaMS,UKGR2,NA,NA,0.003571429,0.000564286,0,1.84E-06,N,R
Plants,JornadaMS,FABA1,NA,NA,0.003571429,1.07E-05,0,2.02E-06,N,R
Plants,JornadaMS,MSDL1,NA,NA,0.025,8.93E-05,0,3.25E-06,N,R
Plants,JornadaMS,MEPU,NA,NA,0.003571429,0.000621429,0,3.81E-06,N,R
Plants,JornadaMS,MALI,NA,NA,0.003571429,0.015975,0,4.75E-06,N,R
Plants,JornadaMS,UKGR1,NA,NA,0.003571429,0.000375,0,1.13E-05,N,R
Plants,JornadaMS,PEPA,NA,NA,0.021428571,0.001885714,0,1.36E-05,N,R
Plants,JornadaMS,ERIO1,NA,NA,0.010714286,4.64E-05,0,1.39E-05,N,R
Plants,JornadaMS,ASTR1,NA,NA,0.028571429,0.001128571,0,1.44E-05,N,R
Plants,JornadaMS,ASNU,NA,NA,0.003571429,4.64E-05,0,1.49E-05,N,R
Plants,JornadaMS,AMAR,NA,NA,0.007142857,0.000217857,0,1.79E-05,N,R
Plants,JornadaMS,CRAN,NA,NA,0.032142857,0.001382143,0,1.95E-05,N,R
Plants,JornadaMS,HAGR,NA,NA,0.007142857,0.000535714,0,2.29E-05,N,R
Plants,JornadaMS,MAPI,NA,NA,0.007142857,0.000289286,0,2.55E-05,N,R
Plants,JornadaMS,CONI,NA,NA,0.007142857,0.001560714,0,3.40E-05,N,R
Plants,JornadaMS,PHAC1,NA,NA,0.017857143,0.022371429,0,4.70E-05,N,R
Plants,JornadaMS,BAAB,NA,NA,0.007142857,0.006871429,0,5.40E-05,N,R
Plants,JornadaMS,ARHA,NA,NA,0.003571429,0.009292857,0,5.50E-05,N,R
Plants,JornadaMS,ARGL,NA,NA,0.007142857,0.006057143,0,5.51E-05,N,R
Plants,JornadaMS,SPIN,NA,NA,0.003571429,0.000125,0,6.11E-05,N,R
Plants,JornadaMS,ERAN,NA,NA,0.021428571,0.001810714,0,8.34E-05,N,R
Plants,JornadaMS,ASTE1,NA,NA,0.028571429,0.002617857,0,8.66E-05,N,R
Plants,JornadaMS,PSTA,NA,NA,0.053571429,0.011260714,0,8.66E-05,N,R
Plants,JornadaMS,AMPA,NA,NA,0.003571429,0.000153571,0,0.000116873,N,R
Plants,JornadaMS,UKFO1,NA,NA,0.035714286,0.007203571,0,0.000172753,N,R
Plants,JornadaMS,ARPU1,NA,NA,0.003571429,0.010139286,0,0.000201021,N,R
Plants,JornadaMS,AMPU,NA,NA,0.003571429,0.000864286,0,0.000271788,N,R
Plants,JornadaMS,CHIN,NA,NA,0.003571429,0.005485714,0,0.000307237,N,R
Plants,JornadaMS,AMAR1,NA,NA,0.014285714,0.001603571,0,0.000319954,N,R
Plants,JornadaMS,CRYP1,NA,NA,0.039285714,0.037378571,0,0.000341964,N,R
Plants,JornadaMS,POOL,NA,NA,0.042857143,0.019425,0,0.000665946,N,R
Plants,JornadaMS,ACWR,NA,NA,0.028571429,0.013657143,0,0.000737915,N,R
Plants,JornadaMS,ARPU,NA,NA,0.028571429,0.247725,0,0.000741756,N,R
Plants,JornadaMS,ARAD,NA,NA,0.003571429,0.002492857,0,0.000763509,N,R
Plants,JornadaMS,PHIN,NA,NA,0.021428571,1.014825,0,0.001209993,N,R
Plants,JornadaMS,TILA,NA,NA,0.067857143,0.00745,0,0.001969583,N,R
Plants,JornadaMS,CRPO,NA,NA,0.007142857,0.000257143,0,0.002116774,N,R
Plants,JornadaMS,CRCR,NA,NA,0.060714286,0.311957143,0,0.005180596,N,R
Plants,JornadaMS,ARLO,NA,NA,0.046428571,0.770264286,0,0.009524572,N,R
Plants,JornadaMW,BAMU,0.000490842,-23111.65261,0.150214592,0.047922747,0,0.000616185,P,R
Plants,JornadaMW,NAHI,0.005315445,-951.3668481,0.145922747,0.071484979,0,0.001385965,P,R
Plants,JornadaMW,CRMI,0.007488178,-195.9522207,0.180257511,0.012107296,0,0.0009813,P,R
Plants,JornadaMW,ERRO,0.04258038,-47.66270641,0.124463519,0.013390558,0,0.002699507,P,R
Plants,JornadaMW,ARIS1,0.175113817,-4.850779419,0.068669528,0.006562232,0,0.010368506,P,R
Plants,JornadaMW,DEPI,0.889506075,-3.017646927,0.630901288,4.707583691,0.019,0.241192656,P,C
Plants,JornadaMW,XASP1,0.495865494,-1.695498584,0.060085837,0.169223176,0,0.032648299,P,R
Plants,JornadaMW,DIWI,1.789481334,-1.664277381,0.30472103,10.52117167,0,0.094220541,N,R
Plants,JornadaMW,DAPU,0.300410705,-1.2316809,0.231759657,0.03504721,0,0.05014429,P,R
Plants,JornadaMW,ARWR,-0.099390175,-0.796685775,0.120171674,0.241021459,0,0.039837095,N,R
Plants,JornadaMW,SPVEG,0.023392872,-0.684329991,0.25751073,0.137579399,0,0.056794596,P,R
Plants,JornadaMW,ERPU,-2.233828827,-0.043657348,0.270386266,0.322656652,0,0.079117204,N,R
Plants,JornadaMW,SELE,-15.42916484,0.123295591,0.051502146,0.274266094,0,0.01442507,N,R
Plants,JornadaMW,MUPO,0.909374551,2.60250885,0.343347639,23.82467382,0,0.306724934,N,C
Plants,JornadaMW,SAKA,0.064483517,2.836155204,0.231759657,0.039866953,0,0.013305655,N,R
Plants,JornadaMW,CRYP1,-0.29039614,3.411186443,0.278969957,0.086197425,0,0.005048253,N,R
Plants,JornadaMW,SPSU,0.373473124,4.813142634,0.060085837,0.005639485,0,0.014610934,N,R
Plants,JornadaMW,ERAB,0.030598386,62.1863219,0.077253219,0.001480687,0,0.000342719,N,R
Plants,JornadaMW,MSDL1,-0.000117115,8783.628745,0.115879828,0.002699571,0,0.000823929,N,R
Plants,JornadaMW,ERTR,NA,NA,0,0,0,0,N,R
Plants,JornadaMW,TILA,NA,NA,0.004291845,4.29E-06,0,3.45E-08,N,R
Plants,JornadaMW,ASAL,NA,NA,0.004291845,1.29E-05,0,1.67E-07,N,R
Plants,JornadaMW,STEX,NA,NA,0.004291845,6.01E-05,0,1.81E-07,N,R
Plants,JornadaMW,UKFO1,NA,NA,0.008583691,1.29E-05,0,1.99E-07,N,R
Plants,JornadaMW,LESQ1,NA,NA,0.008583691,1.29E-05,0,4.23E-07,N,R
Plants,JornadaMW,ARLO,NA,NA,0.004291845,5.15E-05,0,1.77E-06,N,R
Plants,JornadaMW,CHIN,NA,NA,0.004291845,5.58E-05,0,1.92E-06,N,R
Plants,JornadaMW,APRA,NA,NA,0.008583691,8.58E-05,0,2.10E-06,N,R
Plants,JornadaMW,ERAN,NA,NA,0.008583691,7.73E-05,0,2.61E-06,N,R
Plants,JornadaMW,MALI,NA,NA,0.004291845,0.000969957,0,2.70E-06,N,R
Plants,JornadaMW,PSDL1,NA,NA,0.004291845,1.29E-05,0,3.95E-06,N,R
Plants,JornadaMW,XASP,NA,NA,0.004291845,2.15E-05,0,4.03E-06,N,R
Plants,JornadaMW,GSDL1,NA,NA,0.012875536,0.00016309,0,4.10E-06,N,R
Plants,JornadaMW,CHCO,NA,NA,0.004291845,0.000180258,0,5.28E-06,N,R
Plants,JornadaMW,BAAB,NA,NA,0.004291845,4.29E-06,0,5.90E-06,N,R
Plants,JornadaMW,PECT1,NA,NA,0.004291845,4.72E-05,0,7.64E-06,N,R
Plants,JornadaMW,ASTE1,NA,NA,0.017167382,0.001004292,0,8.81E-06,N,R
Plants,JornadaMW,MEPU,NA,NA,0.004291845,0.000497854,0,1.01E-05,N,R
Plants,JornadaMW,UKGS1,NA,NA,0.008583691,0.000579399,0,1.51E-05,N,R
Plants,JornadaMW,UKGR1,NA,NA,0.004291845,0.001695279,0,1.62E-05,N,R
Plants,JornadaMW,UKFO5,NA,NA,0.042918455,0.004309013,0,1.73E-05,N,R
Plants,JornadaMW,CRAN,NA,NA,0.004291845,0.000519313,0,2.11E-05,N,R
Plants,JornadaMW,LIBI,NA,NA,0.004291845,4.29E-06,0,2.62E-05,N,R
Plants,JornadaMW,ASNU,NA,NA,0.034334764,0.00116309,0,2.79E-05,N,R
Plants,JornadaMW,LIVE,NA,NA,0.034334764,0.002351931,0,3.91E-05,N,R
Plants,JornadaMW,ASTR1,NA,NA,0.025751073,0.000742489,0,9.78E-05,N,R
Plants,JornadaMW,XASA,NA,NA,0.030042918,0.000678112,0,9.96E-05,N,R
Plants,JornadaMW,PLPA,NA,NA,0.008583691,0.014806867,0,0.000100819,N,R
Plants,JornadaMW,SCAR,NA,NA,0.021459227,0.004077253,0,0.000113403,N,R
Plants,JornadaMW,HYOD,NA,NA,0.004291845,0.000858369,0,0.000161289,N,R
Plants,JornadaMW,MAFE,NA,NA,0.012875536,0.002098712,0,0.000213382,N,R
Plants,JornadaMW,ERIO1,NA,NA,0.051502146,0.001145923,0,0.000307172,N,R
Plants,JornadaMW,EUAL,NA,NA,0.0472103,0.003180258,0,0.000422136,N,R
Plants,JornadaMW,PSTA,NA,NA,0.094420601,0.000995708,0,0.000576804,N,R
Plants,JornadaMW,ARHA,NA,NA,0.004291845,0.033064378,0,0.000620731,N,R
Plants,JornadaMW,ARGL,NA,NA,0.012875536,0.00532618,0,0.000740855,N,R
Plants,JornadaMW,PHAC1,NA,NA,0.0472103,0.180257511,0,0.000915076,N,R
Plants,JornadaMW,ARNE,NA,NA,0.017167382,0.008618026,0,0.003074882,N,R
Plants,JornadaMW,SPOR1,NA,NA,0.017167382,0.000596567,0,0.003321483,N,R
Plants,JornadaMW,CRCR,NA,NA,0.021459227,0.47183691,0,0.010758951,N,R
Plants,JornadaMW,XANT1,NA,NA,0.012875536,0.085742489,0,0.012963061,N,R
Plants,JornadaPS,HODR,0.000499521,-3445.888406,0.04109589,0.009934708,0,0.003446169,P,R
Plants,JornadaPS,ERBE,0.001709865,-1527.347654,0.071917808,1.507993127,0,0.004143488,P,R
Plants,JornadaPS,EUAL,0.003265266,-1026.562815,0.01369863,0.031573883,0,0.003476569,P,R
Plants,JornadaPS,TALI1,0.000178601,-859.8225062,0.030821918,0.00556701,0,0.003452744,P,R
Plants,JornadaPS,DEPI,0.023753046,-94.21274589,0.345890411,9.382298969,0,0.035624388,P,R
Plants,JornadaPS,CHIN,-0.049940249,-32.18890446,0.133561644,0.099752577,0,0.004026943,N,R
Plants,JornadaPS,CIOC,0.052921558,-18.76298124,0.082191781,1.045594502,0,0.008263211,P,R
Plants,JornadaPS,HYOD,0.143341603,-15.53880048,0.445205479,89.47925773,0,0.074042398,P,R
Plants,JornadaPS,HIMU,0.40388932,-7.170094267,0.102739726,13.51906873,0,0.048541051,P,R
Plants,JornadaPS,PLMU,0.614990633,-6.505573184,0.174657534,30.37527491,0,0.091269919,P,R
Plants,JornadaPS,SILE,-0.070205307,-2.172233561,0.592465753,12.69046392,0.099,0.040924736,N,R
Plants,JornadaPS,PAOB,0.414612871,-1.097087563,0.606164384,186.9324742,6.632,0.345468376,P,C
Plants,JornadaPS,SPSA,7.315810016,0.107477193,0.095890411,1.288364261,0,0.009010861,N,R
Plants,JornadaPS,SONU,0.375730763,1.413746282,0.23630137,13.03019588,0,0.0506627,N,R
Plants,JornadaPS,DECO,0.14653883,2.791006629,0.051369863,0.040395189,0,0.007485835,N,R
Plants,JornadaPS,SOEL,-0.050067407,3.155949545,0.301369863,0.347003436,0,0.008800484,N,R
Plants,JornadaPS,ASSU,0.107358177,3.236021698,0.318493151,1.621353952,0,0.012059571,N,R
Plants,JornadaPS,HOGL,0.096573593,3.274162235,0.599315068,4.051123711,0.08,0.034667965,N,R
Plants,JornadaPS,GRSQ,0.118676478,4.4543286,0.23630137,7.973127148,0,0.027928845,N,R
Plants,JornadaPS,SPAI,0.536605168,4.708841837,0.321917808,25.96945017,0,0.170062885,N,R
Plants,JornadaPS,HECI,0.302523114,5.103039817,0.304794521,29.09512715,0,0.075509547,N,R
Plants,JornadaPS,VEEN,0.029168992,126.4069685,0.065068493,0.290213058,0,0.005128298,N,R
Plants,JornadaPS,APRA,0.000674601,3935.20009,0.082191781,2.722250859,0,0.00511036,N,R
Plants,JornadaPS,ASCL1,NA,NA,0.003424658,5.50E-05,0,0.003424683,N,R
Plants,JornadaPS,VERB1,NA,NA,0.003424658,6.87E-05,0,0.003424699,N,R
Plants,JornadaPS,PEPA,NA,NA,0.003424658,4.81E-05,0,0.003424711,N,R
Plants,JornadaPS,NAHI,NA,NA,0.003424658,0.000147766,0,0.003424759,N,R
Plants,JornadaPS,UKFO4,NA,NA,0.003424658,1.03E-05,0,0.003424767,N,R
Plants,JornadaPS,VEWR,NA,NA,0.006849315,0.000223368,0,0.003424781,N,R
Plants,JornadaPS,PHIN,NA,NA,0.003424658,0.000257732,0,0.003424788,N,R
Plants,JornadaPS,TECO,NA,NA,0.006849315,0.000103093,0,0.003424803,N,R
Plants,JornadaPS,ERAB,NA,NA,0.006849315,2.75E-05,0,0.003424804,N,R
Plants,JornadaPS,BAPE,NA,NA,0.003424658,0.000206186,0,0.003424886,N,R
Plants,JornadaPS,UKFO2,NA,NA,0.003424658,0.000601375,0,0.003425052,N,R
Plants,JornadaPS,PSTA,NA,NA,0.003424658,0.001010309,0,0.003425109,N,R
Plants,JornadaPS,BAMU,NA,NA,0.010273973,0.000587629,0,0.003425164,N,R
Plants,JornadaPS,PROB1,NA,NA,0.003424658,7.22E-05,0,0.003425167,N,R
Plants,JornadaPS,HAGR,NA,NA,0.006849315,0.000690722,0,0.003425225,N,R
Plants,JornadaPS,IPLO,NA,NA,0.006849315,0.000116838,0,0.003425232,N,R
Plants,JornadaPS,CRAN,NA,NA,0.003424658,8.25E-05,0,0.003425651,N,R
Plants,JornadaPS,PLPA,NA,NA,0.003424658,0.0014811,0,0.003426874,N,R
Plants,JornadaPS,EUMI,NA,NA,0.006849315,0.002329897,0,0.003427558,N,R
Plants,JornadaPS,ASTE1,NA,NA,0.006849315,6.53E-05,0,0.003428109,N,R
Plants,JornadaPS,ERAG1,NA,NA,0.003424658,0.00233677,0,0.003428207,N,R
Plants,JornadaPS,VEBR,NA,NA,0.003424658,0.007604811,0,0.003428363,N,R
Plants,JornadaPS,KAHI,NA,NA,0.003424658,0.000824742,0,0.00342853,N,R
Plants,JornadaPS,TILA,NA,NA,0.017123288,0.00485567,0,0.003428604,N,R
Plants,JornadaPS,IPPU,NA,NA,0.003424658,0.002666667,0,0.003428648,N,R
Plants,JornadaPS,LEFE,NA,NA,0.003424658,0.000924399,0,0.003429819,N,R
Plants,JornadaPS,DIWI,NA,NA,0.003424658,0.003969072,0,0.003430366,N,R
Plants,JornadaPS,CYES,NA,NA,0.01369863,0.001872852,0,0.003430862,N,R
Plants,JornadaPS,UKFO5,NA,NA,0.003424658,0.006408935,0,0.003431744,N,R
Plants,JornadaPS,AMPA,NA,NA,0.020547945,0.010632302,0,0.003433845,N,R
Plants,JornadaPS,CAWR,NA,NA,0.010273973,0.004814433,0,0.003433974,N,R
Plants,JornadaPS,EUSR,NA,NA,0.023972603,0.003814433,0,0.003435606,N,R
Plants,JornadaPS,AMPU,NA,NA,0.01369863,0.016037801,0,0.00343664,N,R
Plants,JornadaPS,ERIG1,NA,NA,0.01369863,0.003405498,0,0.003436744,N,R
Plants,JornadaPS,LEGO,NA,NA,0.017123288,0.003910653,0,0.003439725,N,R
Plants,JornadaPS,TAAN,NA,NA,0.006849315,9.62E-05,0,0.003440849,N,R
Plants,JornadaPS,PSDL1,NA,NA,0.044520548,0.00175945,0,0.003441099,N,R
Plants,JornadaPS,EUGL,NA,NA,0.020547945,0.005037801,0,0.003443122,N,R
Plants,JornadaPS,LEVS,NA,NA,0.010273973,0.004969072,0,0.003443124,N,R
Plants,JornadaPS,PHAC1,NA,NA,0.003424658,0.004515464,0,0.003444802,N,R
Plants,JornadaPS,SPSU,NA,NA,0.010273973,0.000594502,0,0.003444887,N,R
Plants,JornadaPS,ASTR1,NA,NA,0.003424658,0.004553265,0,0.00344497,N,R
